rank,word,frequency,cum_pct
399,ふふ,0.00031775,59.0562
400,捕る,0.00031658,59.0879
401,怖い,0.00031634,59.1195
402,意味,0.00031532,59.151
403,きっと,0.0003149,59.1825
404,取る,0.00031379,59.2139
405,今度,0.00031341,59.2452
406,変わる,0.00031276,59.2765
407,野郎,0.00031226,59.3077
408,第一,0.00031215,59.3389
409,娘,0.00031212,59.3702
410,とする,0.00031036,59.4012
411,皆さん,0.00030986,59.4322
412,もし,0.00030971,59.4631
413,時に,0.0003083,59.494
414,初める,0.00030824,59.5248
415,それに,0.00030813,59.5556
416,調べる,0.00030748,59.5864
417,韻,0.00030742,59.6171
418,ぐらい,0.00030698,59.6478
419,あんな,0.00030695,59.6785
420,パパ,0.00030555,59.7091
421,夢,0.00030525,59.7396
422,実は,0.00030472,59.7701
423,すか,0.00030437,59.8005
424,動く,0.00030191,59.8307
425,たら,0.00030155,59.8608
426,なり,0.00029988,59.8908
427,美味い,0.00029918,59.9207
428,異,0.000299,59.9506
429,さっき,0.00029842,59.9805
430,お金,0.00029839,60.0103
431,別に,0.00029827,60.0401
432,世界,0.00029806,60.07
433,働く,0.00029718,60.0997
434,変,0.00029592,60.1293
435,場所,0.0002951,60.1588
436,いやいや,0.00029481,60.1883
437,開く,0.00029445,60.2177
438,致す,0.00029346,60.247
439,のだ,0.00028967,60.276
440,覚える,0.0002892,60.3049
441,楽しい,0.00028914,60.3339
442,刑事,0.00028853,60.3627
443,ば,0.00028741,60.3914
444,最後,0.00028733,60.4202
445,始める,0.0002843,60.4486
446,点,0.00028319,60.4769
447,添う,0.0002824,60.5052
448,壮,0.00028187,60.5334
449,着る,0.00028163,60.5615
450,わし,0.00028149,60.5897
451,付ける,0.00028099,60.6178
452,とも,0.0002799,60.6458
453,請う,0.00027785,60.6735
454,昨日,0.00027779,60.7013
455,病院,0.00027656,60.729
456,決める,0.0002755,60.7565
457,昔,0.00027521,60.784
458,連絡,0.00027497,60.8115
459,どうした,0.00027433,60.839
460,もちろん,0.00027239,60.8662
461,色々,0.00027116,60.8933
462,関係,0.00027092,60.9204
463,夜,0.00026834,60.9473
464,人生,0.00026822,60.9741
465,捜査,0.00026737,61.0008
466,うさぎ,0.00026655,61.0275
467,学校,0.00026646,61.0541
468,続ける,0.00026597,61.0807
469,街,0.00026558,61.1073
470,ゆこう,0.00026541,61.1338
471,言葉,0.00026497,61.1603
472,ドア,0.0002645,61.1868
473,歳,0.00026415,61.2132
474,命,0.00026391,61.2396
475,てるの,0.00026385,61.266
476,濃い,0.00026382,61.2923
477,付き合う,0.00026382,61.3187
478,達,0.00026359,61.3451
479,許す,0.00026353,61.3714
480,あの人,0.0002623,61.3977
481,うわ,0.00026133,61.4238
482,的,0.0002611,61.4499
483,どの,0.00026051,61.476
484,売る,0.00026001,61.502
485,短打,0.00025895,61.5278
486,言,0.00025866,61.5537
487,ほど,0.00025857,61.5796
488,決まる,0.00025845,61.6054
489,季,0.00025793,61.6312
490,残る,0.00025769,61.657
491,である,0.00025766,61.6827
492,ではある,0.00025631,61.7084
493,乗る,0.00025605,61.734
494,今回,0.00025532,61.7595
495,父,0.0002552,61.785
496,外,0.00025464,61.8105
497,日本,0.00025464,61.836
498,なくて,0.00025446,61.8614
499,すぐ,0.00025411,61.8868
500,元気,0.00025402,61.9122
501,頑張って,0.00025361,61.9376
502,賭ける,0.00025191,61.9628
503,お疲れさま,0.00025133,61.9879
504,寝る,0.00025115,62.013
505,どうしたの,0.00025033,62.0381
506,教科書体,0.00025018,62.0631
507,おいしい,0.00025006,62.0881
508,我々,0.00025006,62.1131
509,まず,0.00024918,62.138
510,こそ,0.00024915,62.1629
511,食う,0.00024895,62.1878
512,新しい,0.00024839,62.2127
513,太い,0.0002483,62.2375
514,去る,0.00024745,62.2622
515,頭,0.00024684,62.2869
516,詰まる,0.00024628,62.3115
517,張る,0.00024593,62.3361
518,すぐに,0.00024552,62.3607
519,受ける,0.00024552,62.3852
520,暮らす,0.00024552,62.4098
521,最初,0.00024469,62.4343
522,泣く,0.00024232,62.4585
523,可愛い,0.00024202,62.4827
524,勝手,0.00024191,62.5069
525,困る,0.00024111,62.531
526,後,0.00023953,62.5549
527,過渡,0.00023941,62.5789
528,起きる,0.00023933,62.6028
529,通る,0.00023842,62.6267
530,撥ねる,0.00023824,62.6505
531,生ける,0.00023812,62.6743
532,上,0.00023789,62.6981
533,まじ,0.00023742,62.7218
534,もしもし,0.0002373,62.7456
535,はず,0.00023698,62.7693
536,底,0.00023686,62.7929
537,笑う,0.0002363,62.8166
538,わっ,0.00023525,62.8401
539,普通,0.0002344,62.8635
540,親,0.00023369,62.8869
541,生徒,0.00023258,62.9102
542,一つ,0.00023243,62.9334
543,日文,0.00023193,62.9566
544,写真,0.00023164,62.9798
545,できない,0.00023082,63.0028
546,先輩,0.00023064,63.0259
547,必ず,0.00023023,63.0489
548,あら,0.00022988,63.0719
549,笑い声,0.00022979,63.0949
550,ゆった,0.0002285,63.1177
551,かたくな,0.00022838,63.1406
552,怒る,0.00022826,63.1634
553,遅い,0.00022818,63.1862
554,おはようございます,0.00022747,63.209
555,み,0.00022747,63.2317
556,糸,0.00022733,63.2545
557,よろしく,0.00022703,63.2772
558,このまま,0.0002268,63.2998
559,しまった,0.00022644,63.3225
560,読む,0.00022621,63.3451
561,東京,0.00022489,63.3676
562,奥さん,0.00022354,63.3899
563,最近,0.00022331,63.4123
564,俺たち,0.00022269,63.4345
565,約束,0.00022187,63.4567
566,見つける,0.00022175,63.4789
567,母親,0.00022157,63.5011
568,なるほど,0.00021873,63.5229
569,あの子,0.00021855,63.5448
570,諱む,0.00021835,63.5666
571,送る,0.00021808,63.5884
572,斯う言う,0.0002177,63.6102
573,くらい,0.0002175,63.632
574,息子,0.00021653,63.6536
575,欄,0.00021623,63.6752
